"scientific_name","status","migration","tp","tl","habitat1","colony","ps","min_dist","colour_elab","colour_div","ED_score","logMass","logRange","Order","source"
"Arses_insularis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.48645618,364.8641942,28.672295085,43.5,6.094627,1.28555730900777,5.23551732551658,"PASSERIFORMES",0
"Arses_kaupi","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",1.109268882,701.254325,35.74812302,27,6.149707,1.13033376849501,4.44353426157224,"PASSERIFORMES",1
"Arses_telescophthalmus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.486977346,0,34.88904642,23,6.154674,1.18610837981321,5.60130000258678,"PASSERIFORMES",1
"Artamella_viridis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.579956805,1058.841989,30.879029345,24,12.720831,1.68841982200271,5.61839751614827,"PASSERIFORMES",3
"Artamus_cinereus","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Colonial",0.269098833,0,25.97992918,20.66666667,7.793116,1.55144999797288,6.87063343767377,"PASSERIFORMES",0
"Artamus_cyanopterus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",1.109268882,0,20.94955238,26,7.406073,1.53907609879278,6.59087530620389,"PASSERIFORMES",1
"Artamus_fuscus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.065966858,0,24.88156068,28,6.731157,1.59988307207369,6.67217162930188,"PASSERIFORMES",1
"Artamus_insignis","LC","Not a Migrant","Diurnal","Carnivore","Artificial","Not colonial",-0.919770684,404.5970567,37.91177614,20,6.656873,1.71011736511182,4.62688754303911,"PASSERIFORMES",0
"Artamus_leucorynchus","LC","Full Migrant","Diurnal","Carnivore","Aquatic","Colonial",0.03618826,0,30.97151176,20,7.166861,1.62013605497376,6.88245238273198,"PASSERIFORMES",2
"Artamus_maximus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.485367328,28.13174184,34.57763743,19,6.574899,1.76492298464989,5.39563672029983,"PASSERIFORMES",1
"Artamus_mentalis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",0.543275817,2007.148158,36.50576359,17,6.659769,1.6222140229663,4.23427152512786,"PASSERIFORMES",0
"Artamus_minor","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",1.109268882,0,20.18593322,22,7.501904,1.20411998265592,6.8135352388263,"PASSERIFORMES",1
"Artamus_monachus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-1.04490994,0,31.43955818,19,6.645257,1.57805343063566,5.25191650794282,"PASSERIFORMES",1
"Artamus_personatus","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",0.369757084,0,29.11992583,20,5.942762,1.53907609879278,6.87916014508171,"PASSERIFORMES",0
"Artamus_superciliosus","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",0.554677812,0,24.77617744,31,5.937179,1.55022835305509,6.8550208857664,"PASSERIFORMES",0
"Artisornis_metopias","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.102629818,116.9077822,27.82715383,40,5.895304,0.924279266363524,4.81358007734545,"PASSERIFORMES",0
"Artisornis_moreaui","CR","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.326826636,123.7411141,23.52039862,22.5,5.895304,0.959041410504192,2.98830894876082,"PASSERIFORMES",1
"Arundinicola_leucocephala","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.035196511,0,36.24407264,33,9.727854,1.13987908640124,6.95845634696033,"PASSERIFORMES",2
"Ashbyia_lovensis","LC","Nomadic","Diurnal","Carnivore","Open vegetation","Not colonial",0.554634441,435.9873093,38.13815097,54,12.232991,1.24303804868629,5.31234998946375,"PASSERIFORMES",1
"Asio_abyssinicus","LC","Not a Migrant","Nocturnal","Carnivore","Shrubland","Not colonial",-0.281890418,0,21.80393507,38,7.88531,2.53577816149962,5.18749253718966,"STRIGIFORMES",1
"Asio_capensis","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.022556441,0,19.10846627,39,9.396464,2.52374646681156,6.86351949271257,"STRIGIFORMES",2
"Asio_flammeus","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.001811704,0,23.57368695,39.5,9.279068,2.51188336097887,7.60067069258055,"STRIGIFORMES",13
"Asio_madagascariensis","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.579956805,1058.841989,22.96617968,34,7.942479,2.55250671048505,5.76335947034872,"STRIGIFORMES",2
"Asio_otus","LC","Full Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.001430393,0,21.20558514,53.5,8.979268,2.47567118832443,7.44114774306473,"STRIGIFORMES",8
"Asio_stygius","LC","Not a Migrant","Nocturnal","Carnivore","Forest","Not colonial",-0.01425349,0,18.60496358,41,7.929895,2.75204844781944,6.70043054613424,"STRIGIFORMES",3
"Aspatha_gularis","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.172842248,93.45964101,29.15078515,63,17.601825,1.79726754083072,4.99598016959485,"CORACIIFORMES",2
"Asthenes_anthoides","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",0.040526654,0,24.28533928,38,1.996925,1.34830486304816,5.28460526461849,"PASSERIFORMES",0
"Asthenes_arequipae","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.128221639,145.6511793,26.4858485418298,41.7659762292068,2.370958,1.20139711394109,4.99112133546084,"PASSERIFORMES",0
"Asthenes_baeri","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.008578072,0,26.32073886,44,3.354759,1.25042000230889,6.2373887402009,"PASSERIFORMES",0
"Asthenes_berlepschi","NT","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.069623988,343.1975416,28.66639423,40,2.843872,1.3038012321058,3.34740878493668,"PASSERIFORMES",1
"Asthenes_cactorum","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.545657211,5.941845885,27.84249602,43,5.452224,1.24303804868629,4.81287874955736,"PASSERIFORMES",1
"Asthenes_dorbignyi","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.056500184,110.3279565,28.78050769,39.4,3.350512,1.20139712432045,5.40158022830014,"PASSERIFORMES",0
"Asthenes_flammulata","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.236007129,0,25.09559726,38.5,2.710708,1.35218251811136,5.08968150801537,"PASSERIFORMES",0
"Asthenes_heterura","NT","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.029072687,488.5147394,25.48834428,44,2.567135,1.13033376849501,4.60319144379298,"PASSERIFORMES",0
"Asthenes_huancavelicae","NT","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.545657211,173.0835507,28.78050769,39.4,2.996629,1.20139711394109,4.25721884662423,"PASSERIFORMES",0
"Asthenes_hudsoni","NT","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.017120169,0,28.27612484,44,2.685168,1.31415290666843,5.60531959676241,"PASSERIFORMES",1
"Asthenes_humicola","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",0.28469181,8.06987249,26.9714313,37,5.381951,1.34811324511161,5.07378619797521,"PASSERIFORMES",0
"Asthenes_humilis","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.239081991,24.54499646,22.12100587,37.5,2.376428,1.32221929473392,5.16405333222998,"PASSERIFORMES",0
"Asthenes_luizae","NT","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.254519398,24.49761847,23.22060686,37,2.845586,1.44715803134222,4.11801507372299,"PASSERIFORMES",1
"Asthenes_maculicauda","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.115042128,173.3590116,27.09398582,40,3.068296,1.27875360095283,4.35233796231561,"PASSERIFORMES",0
"Asthenes_modesta","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.02771581,0,25.70929815,47,2.525924,1.22530928172586,6.30449533846043,"PASSERIFORMES",0
"Asthenes_ottonis","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.545657211,0,25.09001895,35,2.538238,1.2690982410607,4.6827998076405,"PASSERIFORMES",1
"Asthenes_patagonica","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.09485605,258.5178533,27.61444421,29,2.166546,1.2148438480477,5.76787841428655,"PASSERIFORMES",0
"Asthenes_pudibunda","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.545657211,62.76555209,22.28381668,43,2.518678,1.17609125905568,5.04878830583578,"PASSERIFORMES",0
"Asthenes_pyrrholeuca","LC","Full Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.006912149,0,26.13466456,38,2.605663,1.12057393120585,6.04509917455114,"PASSERIFORMES",0
"Asthenes_sclateri","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.054621046,0,26.53120908,46.75,1.818808,1.41329976408125,5.66981748812196,"PASSERIFORMES",0
"Asthenes_steinbachi","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.047430758,118.5004843,29.57467445,37,2.206722,1.29003461136252,5.43714245662195,"PASSERIFORMES",0
"Asthenes_urubambensis","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.137705175,19.17985444,21.59723941,42.5,2.867884,1.20411998265592,4.80189427475208,"PASSERIFORMES",1
"Asthenes_virgata","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.545657211,46.64412142,26.41090215,40,3.087466,1.34242268082221,4.54598635779375,"PASSERIFORMES",0
"Asthenes_wyatti","LC","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",-0.054621046,0,26.53120908,46.75,1.820407,1.18184358794477,5.66981748812196,"PASSERIFORMES",0
"Astrapia_mayeri","NT","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.919770684,454.1711434,36.87538039,57,3.064154,2.14457420760962,3.87221930279113,"PASSERIFORMES",4
"Astrapia_nigra","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.04490994,92.16967715,34.11863665,61,3.953437,2.27875360095283,3.5706822493718,"PASSERIFORMES",1
"Astrapia_rothschildi","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.919770684,306.3696039,36.27871305,60,4.246774,2.26245108973043,3.82434037318945,"PASSERIFORMES",0
"Astrapia_splendidissima","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.515806302,495.7917048,27.94279966,52,3.953437,2.11892575282578,4.62990820531949,"PASSERIFORMES",1
"Astrapia_stephaniae","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.919770684,31.01416591,34.728524245,49.5,3.064154,2.15228834438306,4.74499809877241,"PASSERIFORMES",3
"Atalotriccus_pilaris","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.203075162,0,30.60456436,58.5,5.266003,0.832508912706236,5.91063168333604,"PASSERIFORMES",0
"Atelornis_crossleyi","NT","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.579956805,1124.70177,26.87057311,66,20.126802,1.89762709129044,4.35060779309779,"CORACIIFORMES",5
"Atelornis_pittoides","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.579956805,1092.171985,36.72307,90,20.126802,1.96142109406645,4.66188678772826,"CORACIIFORMES",6
"Athene_brama","LC","Not a Migrant","Diurnal","Carnivore","Artificial","Not colonial",-0.102032202,0,23.19924721,44.5,20.294501,2.04921802267018,6.71696048899263,"STRIGIFORMES",4
"Athene_cunicularia","LC","Full Migrant","Nocturnal","Carnivore","Open vegetation","Not colonial",3.12e-05,0,26.05924619,49.66666667,20.9734,2.17801718009172,7.15559258892806,"STRIGIFORMES",9
"Athene_noctua","LC","Not a Migrant","Diurnal","Carnivore","Shrubland","Not colonial",-0.006190012,0,26.06648806,49.5,19.983795,2.22788670461367,7.42700275344251,"STRIGIFORMES",6
"Atlantisia_rogersi","VU","Not a Migrant","Diurnal","Carnivore","Open vegetation","Not colonial",0.779649984,2802.025346,25.73022167734,91.0386857386004,9.383284,1.59494473669508,1.21551850313771,"GRUIFORMES",1
"Atlapetes_albiceps","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.245268334,333.2180385,23.6106737,23,3.587241,1.50013124860915,4.41995195738148,"PASSERIFORMES",1
"Atlapetes_albinucha","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.067946236,0,35.29264877,49.5,3.109883,1.52955867302116,5.40794237621651,"PASSERIFORMES",1
"Atlapetes_albofrenatus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.349411938,0,36.37752922,73,3.597539,1.47712125471966,4.49220480523401,"PASSERIFORMES",0
"Atlapetes_canigenis","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.545657211,8.61705051,22.9802731,40,3.582323,1.44042032525974,4.54688543735665,"PASSERIFORMES",2
"Atlapetes_citrinellus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.09485605,714.3292902,31.30146799,42,2.415353,1.44715803134222,4.1287914997695,"PASSERIFORMES",1
"Atlapetes_flaviceps","EN","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.674705969,113.0631756,36.33647136,60,3.588392,1.44706706623485,2.36106115252889,"PASSERIFORMES",1
"Atlapetes_forbesi","LC","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.545657211,28.71227313,28.61161479,51,3.624678,1.44471365170086,4.25997387678539,"PASSERIFORMES",1
"Atlapetes_fulviceps","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.063124015,548.2938575,29.0221882,62,2.418918,1.45024910831936,4.8899776590681,"PASSERIFORMES",0
"Atlapetes_fuscoolivaceus","NT","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.349411938,267.5336838,33.82753322,43,3.595218,1.51188336097887,3.07317700222722,"PASSERIFORMES",1
"Atlapetes_latinuchus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.215494516,0,37.80783817,66,5.082324,1.38515923858004,5.26885053007838,"PASSERIFORMES",0
"Atlapetes_leucopis","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.31123768,47.40241732,28.9635439,52,3.636183,1.43375561090475,4.08114748441153,"PASSERIFORMES",0
"Atlapetes_leucopterus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.201147055,0,28.4360824,41.33333333,3.619684,1.31806333496276,4.81416421097548,"PASSERIFORMES",0
"Atlapetes_melanocephalus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-1.349411938,539.3167554,33.74715315,40,3.58563,1.39794000867204,3.60560860193088,"PASSERIFORMES",1
"Atlapetes_melanolaemus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.153638341,43.19247,32.72110816,50,3.635134,1.4719371287076,4.60594344311097,"PASSERIFORMES",0
"Atlapetes_melanopsis","EN","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.545657211,205.2153185,27.99062933,43,2.87946,1.48182676405402,3.0176322869085,"PASSERIFORMES",0
"Atlapetes_nationi","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.545657211,39.9703433,23.25097591,34,3.627894,1.61909333062674,4.52001552650463,"PASSERIFORMES",0
"Atlapetes_pallidiceps","EN","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.258557421,253.7475358,26.31615943,25,3.558049,1.5174598078125,-0.00943588098728844,"PASSERIFORMES",2
"Atlapetes_pallidinucha","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.274469902,0,33.14149287,56,3.690315,1.53907609879278,4.99110718308799,"PASSERIFORMES",0
"Atlapetes_personatus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.211687264,422.2335295,30.71523751,69.5,3.721205,1.51454775266029,5.00274520939785,"PASSERIFORMES",1
"Atlapetes_pileatus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.702191279,0,26.87874513,65,3.106308,1.38021124171161,5.54225427004435,"PASSERIFORMES",0
"Atlapetes_rufigenis","NT","Not a Migrant","Diurnal","Omnivore","Shrubland","Not colonial",-0.545657211,221.3256487,26.84164273,55,3.087004,1.44021811254859,4.3288215139217,"PASSERIFORMES",1
"Atlapetes_rufinucha","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.046451541,288.1789628,32.97313401,53.5,2.745585,1.33344727449675,4.59115925477024,"PASSERIFORMES",0
"Atlapetes_schistaceus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.404449443,0,28.31686684,50.66666667,2.827553,1.44870631990508,5.15759201295418,"PASSERIFORMES",0
"Atlapetes_seebohmi","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.246646241,190.7641084,24.68699547,42,3.654945,1.46460784177602,4.65351343216843,"PASSERIFORMES",1
"Atlapetes_semirufus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.492188216,16.83806165,33.96529252,74,3.512784,1.48713837547719,4.83125202284383,"PASSERIFORMES",0
"Atlapetes_terborghi","NT","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.545657211,113.7104141,27.9026811552529,44.9701620462613,3.691699,1.44895918338187,3.69046919415979,"PASSERIFORMES",0
"Atlapetes_tricolor","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.545657211,101.0103775,33.96267269,50,2.752298,1.56229286445647,4.62773377863442,"PASSERIFORMES",2
"Atrichornis_clamosus","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",1.109268882,124.6514056,20.76064295,36,30.400054,1.63397315578967,2.21460431907494,"PASSERIFORMES",2
"Atrichornis_rufescens","EN","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",1.109268882,92.57346757,22.25543147,38,30.400054,1.38021124171161,4.23833691531913,"PASSERIFORMES",3
"Attagis_gayi","LC","Not a Migrant","Diurnal","Herbivore","Open vegetation","Not colonial",-0.018576427,0,25.3951224,49.5,19.949541,2.49276038902684,6.01358454588334,"CHARADRIIFORMES",3
"Attagis_malouinus","LC","Altitudinal Migrant","Diurnal","Omnivore","Open vegetation","Not colonial",0.000462583,730.1280236,30.92116756,46,19.949541,2.53147891704225,5.32118085300255,"CHARADRIIFORMES",3
"Atthis_ellioti","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.172143925,88.6030489,33.85013476,106.5,2.37094,0.462397997898956,4.97765387124726,"APODIFORMES",1
"Atthis_heloisa","LC","Not a Migrant","Diurnal","Herbivore","Forest","Not colonial",-0.702191279,3.491385681,31.00515149,102,2.37094,0.342422680822206,5.39355190340153,"APODIFORMES",4
"Atticora_fasciata","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Not colonial",-0.046243634,0,27.37476465,28,8.669319,1.11394335230684,6.8137295123434,"PASSERIFORMES",0
"Atticora_melanoleuca","LC","Not a Migrant","Diurnal","Carnivore","Aquatic","Not colonial",-0.04574251,200.5090658,29.61971974,22,8.200903,1.03342375548695,6.31434256474287,"PASSERIFORMES",1
"Attila_bolivianus","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.067983469,0,30.69661359,56.5,5.073279,1.59659709562646,6.44559561163334,"PASSERIFORMES",0
"Attila_cinnamomeus","LC","Not a Migrant","Diurnal","Omnivore","Forest","Not colonial",-0.048760032,0,35.6639308,62,5.064835,1.58883172559421,6.72218790657375,"PASSERIFORMES",0
"Attila_citriniventris","LC","Not a Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.087074251,130.1108998,27.49353316,55,4.98958,1.52762990087134,6.09579255391898,"PASSERIFORMES",0
"Attila_phoenicurus","LC","Full Migrant","Diurnal","Carnivore","Forest","Not colonial",-0.038271466,0,35.38623893,64,6.59705,1.5092025223311,5.74228855494568,"PASSERIFORMES",0
