order,family_name,family,common_name,birdlife,type,scientific_name
PASSERIFORMES,Passerellidae,New World sparrows,White-eared Ground-sparrow,Melozone leucotis,scientific_name,Melozone leucotis
PASSERIFORMES,Passerellidae,New World sparrows,Grey-crowned Ground-sparrow,Melozone occipitalis,scientific_name,Melozone occipitalis
PASSERIFORMES,Menuridae,Lyrebirds,Albert's Lyrebird,Menura alberti,scientific_name,Menura alberti
PASSERIFORMES,Menuridae,Lyrebirds,Superb Lyrebird,Menura novaehollandiae,scientific_name,Menura novaehollandiae
PASSERIFORMES,Rhinocryptidae,Tapaculos,Slaty Bristlefront,Merulaxis ater,scientific_name,Merulaxis ater
PASSERIFORMES,Rhinocryptidae,Tapaculos,Stresemann's Bristlefront,Merulaxis stresemanni,scientific_name,Merulaxis stresemanni
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Yap Monarch,Metabolus godeffroyi,scientific_name,Metabolus godeffroyi
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Yap Monarch,Metabolus godeffroyi,synonym_1,Monarcha godeffroyi
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Chuuk Monarch,Metabolus rugensis,scientific_name,Metabolus rugensis
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Tinian Monarch,Metabolus takatsukasae,scientific_name,Metabolus takatsukasae
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Tinian Monarch,Metabolus takatsukasae,synonym_1,Monarcha takatsukasae
PASSERIFORMES,Furnariidae,Ovenbirds,Orange-fronted Plushcrown,Metopothrix aurantiaca,scientific_name,Metopothrix aurantiaca
PASSERIFORMES,Furnariidae,Ovenbirds,Orange-fronted Plushcrown,Metopothrix aurantiaca,synonym_1,Metopothrix aurantiacus
PASSERIFORMES,Polioptilidae,Gnatcatchers,Tawny-faced Gnatwren,Microbates cinereiventris,scientific_name,Microbates cinereiventris
PASSERIFORMES,Polioptilidae,Gnatcatchers,Collared Gnatwren,Microbates collaris,scientific_name,Microbates collaris
PASSERIFORMES,Troglodytidae,Wrens,Wing-banded Wren,Microcerculus bambla,scientific_name,Microcerculus bambla
PASSERIFORMES,Troglodytidae,Wrens,Southern Nightingale-wren,Microcerculus marginatus,scientific_name,Microcerculus marginatus
PASSERIFORMES,Troglodytidae,Wrens,Northern Nightingale-wren,Microcerculus philomela,scientific_name,Microcerculus philomela
PASSERIFORMES,Troglodytidae,Wrens,Flutist Wren,Microcerculus ustulatus,scientific_name,Microcerculus ustulatus
PASSERIFORMES,Petroicidae,Australasian robins,Jacky Winter,Microeca fascinans,scientific_name,Microeca fascinans
PASSERIFORMES,Petroicidae,Australasian robins,Lemon-bellied Flyrobin,Microeca flavigaster,scientific_name,Microeca flavigaster
PASSERIFORMES,Petroicidae,Australasian robins,Tanimbar Flyrobin,Microeca hemixantha,scientific_name,Microeca hemixantha
PASSERIFORMES,Petroicidae,Australasian robins,Kimberley Flyrobin,Microeca tormenti,scientific_name,Microeca tormenti
PASSERIFORMES,Phaenicophilidae,Hispaniolan tanagers,Green-tailed Warbler,Microligea palustris,scientific_name,Microligea palustris
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Visayan Miniature Babbler,Micromacronus leytensis,scientific_name,Micromacronus leytensis
PASSERIFORMES,Cisticolidae,Cisticolas and allies,Mindanao Miniature Babbler,Micromacronus sordidus,scientific_name,Micromacronus sordidus
PASSERIFORMES,Meliphagidae,Honeyeaters,White-lined Honeyeater,Microptilotis albilineatus,scientific_name,Microptilotis albilineatus
PASSERIFORMES,Meliphagidae,Honeyeaters,White-lined Honeyeater,Microptilotis albilineatus,synonym_1,Meliphaga albilineata
PASSERIFORMES,Meliphagidae,Honeyeaters,Scrub Honeyeater,Microptilotis albonotatus,scientific_name,Microptilotis albonotatus
PASSERIFORMES,Meliphagidae,Honeyeaters,Scrub Honeyeater,Microptilotis albonotatus,synonym_1,Meliphaga albonotata
PASSERIFORMES,Meliphagidae,Honeyeaters,Mimic Honeyeater,Microptilotis analogus,scientific_name,Microptilotis analogus
PASSERIFORMES,Meliphagidae,Honeyeaters,Mimic Honeyeater,Microptilotis analogus,synonym_1,Meliphaga analoga
PASSERIFORMES,Meliphagidae,Honeyeaters,Elegant Honeyeater,Microptilotis cinereifrons,scientific_name,Microptilotis cinereifrons
PASSERIFORMES,Meliphagidae,Honeyeaters,Elegant Honeyeater,Microptilotis cinereifrons,synonym_1,Meliphaga cinereifrons
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-gaped Honeyeater,Microptilotis flavirictus,scientific_name,Microptilotis flavirictus
PASSERIFORMES,Meliphagidae,Honeyeaters,Yellow-gaped Honeyeater,Microptilotis flavirictus,synonym_1,Meliphaga flavirictus
PASSERIFORMES,Meliphagidae,Honeyeaters,Kimberley Honeyeater,Microptilotis fordianus,scientific_name,Microptilotis fordianus
PASSERIFORMES,Meliphagidae,Honeyeaters,Kimberley Honeyeater,Microptilotis fordianus,synonym_1,Meliphaga fordiana
PASSERIFORMES,Meliphagidae,Honeyeaters,Graceful Honeyeater,Microptilotis gracilis,scientific_name,Microptilotis gracilis
PASSERIFORMES,Meliphagidae,Honeyeaters,Graceful Honeyeater,Microptilotis gracilis,synonym_1,Meliphaga gracilis
PASSERIFORMES,Meliphagidae,Honeyeaters,Mottle-breasted Honeyeater,Microptilotis mimikae,scientific_name,Microptilotis mimikae
PASSERIFORMES,Meliphagidae,Honeyeaters,Mottle-breasted Honeyeater,Microptilotis mimikae,synonym_1,Meliphaga mimikae
PASSERIFORMES,Meliphagidae,Honeyeaters,Forest Honeyeater,Microptilotis montanus,scientific_name,Microptilotis montanus
PASSERIFORMES,Meliphagidae,Honeyeaters,Forest Honeyeater,Microptilotis montanus,synonym_1,Meliphaga montana
PASSERIFORMES,Meliphagidae,Honeyeaters,Hill-forest Honeyeater,Microptilotis orientalis,scientific_name,Microptilotis orientalis
PASSERIFORMES,Meliphagidae,Honeyeaters,Hill-forest Honeyeater,Microptilotis orientalis,synonym_1,Meliphaga orientalis
PASSERIFORMES,Meliphagidae,Honeyeaters,Streak-breasted Honeyeater,Microptilotis reticulatus,scientific_name,Microptilotis reticulatus
PASSERIFORMES,Meliphagidae,Honeyeaters,Streak-breasted Honeyeater,Microptilotis reticulatus,synonym_1,Meliphaga reticulata
PASSERIFORMES,Meliphagidae,Honeyeaters,Tagula Honeyeater,Microptilotis vicina,scientific_name,Microptilotis vicina
PASSERIFORMES,Meliphagidae,Honeyeaters,Tagula Honeyeater,Microptilotis vicina,synonym_1,Meliphaga vicina
PASSERIFORMES,Thamnophilidae,Typical antbirds,Dot-winged Antwren,Microrhopias quixensis,scientific_name,Microrhopias quixensis
PASSERIFORMES,Thraupidae,Tanagers,Plain-tailed Warbling-finch,Microspingus alticola,scientific_name,Microspingus alticola
PASSERIFORMES,Thraupidae,Tanagers,Plain-tailed Warbling-finch,Microspingus alticola,synonym_1,Poospiza alticola
PASSERIFORMES,Thraupidae,Tanagers,Grey-throated Warbling-finch,Microspingus cabanisi,scientific_name,Microspingus cabanisi
PASSERIFORMES,Thraupidae,Tanagers,Grey-throated Warbling-finch,Microspingus cabanisi,synonym_1,Poospiza lateralis
PASSERIFORMES,Thraupidae,Tanagers,Grey-throated Warbling-finch,Microspingus cabanisi,synonym_2,Poospiza cabanisi
PASSERIFORMES,Thraupidae,Tanagers,Cinereous Warbling-finch,Microspingus cinereus,scientific_name,Microspingus cinereus
PASSERIFORMES,Thraupidae,Tanagers,Cinereous Warbling-finch,Microspingus cinereus,synonym_1,Poospiza cinerea
PASSERIFORMES,Thraupidae,Tanagers,Rusty-browed Warbling-finch,Microspingus erythrophrys,scientific_name,Microspingus erythrophrys
PASSERIFORMES,Thraupidae,Tanagers,Rusty-browed Warbling-finch,Microspingus erythrophrys,synonym_1,Poospiza erythrophrys
PASSERIFORMES,Thraupidae,Tanagers,Buff-throated Warbling-finch,Microspingus lateralis,scientific_name,Microspingus lateralis
PASSERIFORMES,Thraupidae,Tanagers,Buff-throated Warbling-finch,Microspingus lateralis,synonym_1,Poospiza lateralis
PASSERIFORMES,Thraupidae,Tanagers,Black-capped Warbling-finch,Microspingus melanoleucus,scientific_name,Microspingus melanoleucus
PASSERIFORMES,Thraupidae,Tanagers,Black-capped Warbling-finch,Microspingus melanoleucus,synonym_1,Poospiza melanoleuca
PASSERIFORMES,Thraupidae,Tanagers,Black-breasted Warbling-finch,Microspingus pectoralis,scientific_name,Microspingus pectoralis
PASSERIFORMES,Thraupidae,Tanagers,Ringed Warbling-finch,Microspingus torquatus,scientific_name,Microspingus torquatus
PASSERIFORMES,Thraupidae,Tanagers,Ringed Warbling-finch,Microspingus torquatus,synonym_1,Poospiza torquata
PASSERIFORMES,Thraupidae,Tanagers,Three-striped Hemispingus,Microspingus trifasciatus,scientific_name,Microspingus trifasciatus
PASSERIFORMES,Thraupidae,Tanagers,Three-striped Hemispingus,Microspingus trifasciatus,synonym_1,Hemispingus trifasciatus
PASSERIFORMES,Pycnonotidae,Bulbuls,Black-and-white Bulbul,Microtarsus melanoleucos,scientific_name,Microtarsus melanoleucos
PASSERIFORMES,Pycnonotidae,Bulbuls,Black-and-white Bulbul,Microtarsus melanoleucos,synonym_1,Pycnonotus melanoleucos
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-tailed Xenops,Microxenops milleri,scientific_name,Microxenops milleri
PASSERIFORMES,Furnariidae,Ovenbirds,Rufous-tailed Xenops,Microxenops milleri,synonym_1,Xenops milleri
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Brown-backed Mockingbird,Mimus dorsalis,scientific_name,Mimus dorsalis
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Tropical Mockingbird,Mimus gilvus,scientific_name,Mimus gilvus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Socorro Mockingbird,Mimus graysoni,scientific_name,Mimus graysoni
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Socorro Mockingbird,Mimus graysoni,synonym_1,Mimodes graysoni
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Bahama Mockingbird,Mimus gundlachii,scientific_name,Mimus gundlachii
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Long-tailed Mockingbird,Mimus longicaudatus,scientific_name,Mimus longicaudatus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Espanola Mockingbird,Mimus macdonaldi,scientific_name,Mimus macdonaldi
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Espanola Mockingbird,Mimus macdonaldi,synonym_1,Nesomimus macdonaldi
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,San Cristobal Mockingbird,Mimus melanotis,scientific_name,Mimus melanotis
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Galapagos Mockingbird,Mimus parvulus,scientific_name,Mimus parvulus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Galapagos Mockingbird,Mimus parvulus,synonym_1,Nesomimus transfasciatus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Patagonian Mockingbird,Mimus patagonicus,scientific_name,Mimus patagonicus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Northern Mockingbird,Mimus polyglottos,scientific_name,Mimus polyglottos
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Chalk-browed Mockingbird,Mimus saturninus,scientific_name,Mimus saturninus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Chilean Mockingbird,Mimus thenca,scientific_name,Mimus thenca
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Floreana Mockingbird,Mimus trifasciatus,scientific_name,Mimus trifasciatus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,Floreana Mockingbird,Mimus trifasciatus,synonym_1,Orpheus trifasciatus
PASSERIFORMES,Mimidae,Mockingbirds and thrashers,White-banded Mockingbird,Mimus triurus,scientific_name,Mimus triurus
PASSERIFORMES,Leiotrichidae,Laughingthrushes and allies,Red-tailed Minla,Minla ignotincta,scientific_name,Minla ignotincta
PASSERIFORMES,Sturnidae,Starlings,Golden Myna,Mino anais,scientific_name,Mino anais
PASSERIFORMES,Sturnidae,Starlings,Yellow-faced Myna,Mino dumontii,scientific_name,Mino dumontii
PASSERIFORMES,Sturnidae,Starlings,Long-tailed Myna ,Mino kreffti,scientific_name,Mino kreffti
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Olive-striped Flycatcher,Mionectes galbinus,scientific_name,Mionectes galbinus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Olive-striped Flycatcher,Mionectes galbinus,synonym_1,Mionectes olivaceus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,McConnell's Flycatcher,Mionectes macconnelli,scientific_name,Mionectes macconnelli
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Ochre-bellied Flycatcher,Mionectes oleagineus,scientific_name,Mionectes oleagineus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Olive-streaked Flycatcher,Mionectes olivaceus,scientific_name,Mionectes olivaceus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Sierra de Lema Flycatcher,Mionectes roraimae,scientific_name,Mionectes roraimae
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Grey-hooded Flycatcher,Mionectes rufiventris,scientific_name,Mionectes rufiventris
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Streak-necked Flycatcher,Mionectes striaticollis,scientific_name,Mionectes striaticollis
PASSERIFORMES,Alaudidae,Larks,Jerdon's Bushlark,Mirafra affinis,scientific_name,Mirafra affinis
PASSERIFORMES,Alaudidae,Larks,Rufous-naped Lark,Mirafra africana,scientific_name,Mirafra africana
PASSERIFORMES,Alaudidae,Larks,White-tailed Lark,Mirafra albicauda,scientific_name,Mirafra albicauda
PASSERIFORMES,Alaudidae,Larks,Angola Lark,Mirafra angolensis,scientific_name,Mirafra angolensis
PASSERIFORMES,Alaudidae,Larks,Cape Clapper Lark,Mirafra apiata,scientific_name,Mirafra apiata
PASSERIFORMES,Alaudidae,Larks,Ash's Lark,Mirafra ashi,scientific_name,Mirafra ashi
PASSERIFORMES,Alaudidae,Larks,Bengal Bushlark,Mirafra assamica,scientific_name,Mirafra assamica
PASSERIFORMES,Alaudidae,Larks,Melodious Lark,Mirafra cheniana,scientific_name,Mirafra cheniana
PASSERIFORMES,Alaudidae,Larks,Collared Lark,Mirafra collaris,scientific_name,Mirafra collaris
PASSERIFORMES,Alaudidae,Larks,Kordofan Lark,Mirafra cordofanica,scientific_name,Mirafra cordofanica
PASSERIFORMES,Alaudidae,Larks,Indochinese Bushlark,Mirafra erythrocephala,scientific_name,Mirafra erythrocephala
PASSERIFORMES,Alaudidae,Larks,Indochinese Bushlark,Mirafra erythrocephala,synonym_1,Mirafra marionae
PASSERIFORMES,Alaudidae,Larks,Indian Bushlark,Mirafra erythroptera,scientific_name,Mirafra erythroptera
PASSERIFORMES,Alaudidae,Larks,Eastern Clapper Lark,Mirafra fasciolata,scientific_name,Mirafra fasciolata
PASSERIFORMES,Alaudidae,Larks,Gillett's Lark,Mirafra gilletti,scientific_name,Mirafra gilletti
PASSERIFORMES,Alaudidae,Larks,Gillett's Lark,Mirafra gilletti,synonym_1,Mirafra degodiensis
PASSERIFORMES,Alaudidae,Larks,Red-winged Lark,Mirafra hypermetra,scientific_name,Mirafra hypermetra
PASSERIFORMES,Alaudidae,Larks,Horsfields Bushlark,Mirafra javanica,scientific_name,Mirafra javanica
PASSERIFORMES,Alaudidae,Larks,Horsfields Bushlark,Mirafra javanica,synonym_1,Mirafra cantillans
PASSERIFORMES,Alaudidae,Larks,Burmese Bushlark,Mirafra microptera,scientific_name,Mirafra microptera
PASSERIFORMES,Alaudidae,Larks,Monotonous Lark,Mirafra passerina,scientific_name,Mirafra passerina
PASSERIFORMES,Alaudidae,Larks,Friedmann's Lark,Mirafra pulpa,scientific_name,Mirafra pulpa
PASSERIFORMES,Alaudidae,Larks,Rusty Lark,Mirafra rufa,scientific_name,Mirafra rufa
PASSERIFORMES,Alaudidae,Larks,Flappet Lark,Mirafra rufocinnamomea,scientific_name,Mirafra rufocinnamomea
PASSERIFORMES,Alaudidae,Larks,Sharpe's Lark,Mirafra sharpii,scientific_name,Mirafra sharpii
PASSERIFORMES,Alaudidae,Larks,Somali Lark,Mirafra somalica,scientific_name,Mirafra somalica
PASSERIFORMES,Alaudidae,Larks,Williams's Lark,Mirafra williamsi,scientific_name,Mirafra williamsi
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Olive Flycatcher,Mitrephanes olivaceus,scientific_name,Mitrephanes olivaceus
PASSERIFORMES,Tyrannidae,Tyrant-flycatchers,Tufted Flycatcher,Mitrephanes phaeocercus,scientific_name,Mitrephanes phaeocercus
PASSERIFORMES,Mitrospingidae,Mitrospingid tanagers,Dusky-faced Tanager,Mitrospingus cassinii,scientific_name,Mitrospingus cassinii
PASSERIFORMES,Mitrospingidae,Mitrospingid tanagers,Olive-backed Tanager,Mitrospingus oleagineus,scientific_name,Mitrospingus oleagineus
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Bold-striped Tit-babbler,Mixornis bornensis,scientific_name,Mixornis bornensis
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Bold-striped Tit-babbler,Mixornis bornensis,synonym_1,Macronous bornensis
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Grey-cheeked Tit-babbler,Mixornis flavicollis,scientific_name,Mixornis flavicollis
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Grey-cheeked Tit-babbler,Mixornis flavicollis,synonym_1,Macronous flavicollis
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Pin-striped Tit-babbler,Mixornis gularis,scientific_name,Mixornis gularis
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Pin-striped Tit-babbler,Mixornis gularis,synonym_1,Macronous gularis
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Grey-faced Tit-babbler,Mixornis kelleyi,scientific_name,Mixornis kelleyi
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Grey-faced Tit-babbler,Mixornis kelleyi,synonym_1,Macronous kelleyi
PASSERIFORMES,Timaliidae,Scimitar-babblers and allies,Kangean Tit-babbler,Mixornis prillwitzi,scientific_name,Mixornis prillwitzi
PASSERIFORMES,Parulidae,New World warblers,Black-and-white Warbler,Mniotilta varia,scientific_name,Mniotilta varia
PASSERIFORMES,Modulatricidae,Spot-throat and allies,Spot-throat,Modulatrix stictigula,scientific_name,Modulatrix stictigula
PASSERIFORMES,Mohouidae,Mohouas,Whitehead,Mohoua albicilla,scientific_name,Mohoua albicilla
PASSERIFORMES,Mohouidae,Mohouas,Pipipi,Mohoua novaeseelandiae,scientific_name,Mohoua novaeseelandiae
PASSERIFORMES,Mohouidae,Mohouas,Yellowhead,Mohoua ochrocephala,scientific_name,Mohoua ochrocephala
PASSERIFORMES,Icteridae,New World blackbirds,Bronzed Cowbird,Molothrus aeneus,scientific_name,Molothrus aeneus
PASSERIFORMES,Icteridae,New World blackbirds,Bronze-brown Cowbird,Molothrus armenti,scientific_name,Molothrus armenti
PASSERIFORMES,Icteridae,New World blackbirds,Brown-headed Cowbird,Molothrus ater,scientific_name,Molothrus ater
PASSERIFORMES,Icteridae,New World blackbirds,Shiny Cowbird,Molothrus bonariensis,scientific_name,Molothrus bonariensis
PASSERIFORMES,Icteridae,New World blackbirds,Giant Cowbird,Molothrus oryzivorus,scientific_name,Molothrus oryzivorus
PASSERIFORMES,Icteridae,New World blackbirds,Giant Cowbird,Molothrus oryzivorus,synonym_1,Scaphidura oryzivora
PASSERIFORMES,Icteridae,New World blackbirds,Screaming Cowbird,Molothrus rufoaxillaris,scientific_name,Molothrus rufoaxillaris
PASSERIFORMES,Petroicidae,Australasian robins,New Britain Flyrobin,Monachella coultasi,scientific_name,Monachella coultasi
PASSERIFORMES,Petroicidae,Australasian robins,Torrent Flyrobin,Monachella muelleriana,scientific_name,Monachella muelleriana
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Chestnut-bellied Monarch,Monarcha castaneiventris,scientific_name,Monarcha castaneiventris
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Chestnut-bellied Monarch,Monarcha castaneiventris,synonym_1,Monarcha erythrostictus
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Island Monarch,Monarcha cinerascens,scientific_name,Monarcha cinerascens
PASSERIFORMES,Monarchidae,Monarch-flycatchers,Black-winged Monarch,Monarcha frater,scientific_name,Monarcha frater
